incident_id,opened_at,resolved_at,priority,service,category,assignment_group,ci,channel,sla_due,sla_breached,reopen_count,customer_sat
INC10561,2025-11-13 04:20:37.623315,2025-11-13 10:33:37.623315,P3,ERP,Сервисный запрос,DBA,FW-01,Мониторинг,2025-11-14 04:20:37.623315,False,0,4
INC10562,2025-11-13 21:18:37.623315,2025-11-15 02:59:37.623315,P3,ERP,Проблема,NOC,MAIL-CL-01,Портал,2025-11-14 21:18:37.623315,True,1,1
INC10563,2025-11-13 02:53:37.623315,,P3,Сервис-деск,Проблема,Service Desk L1,APP-ERP-01,Телефон,2025-11-14 02:53:37.623315,True,0,5
INC10564,2025-11-13 15:22:37.623315,2025-11-13 18:55:37.623315,P2,VPN,Сервисный запрос,NOC,FW-01,Мониторинг,2025-11-13 23:22:37.623315,False,0,3
INC10565,2025-11-13 09:58:37.623315,2025-11-15 23:53:37.623315,P4,Сеть офисов,Сервисный запрос,Network,DB-PRD-01,Почта,2025-11-15 09:58:37.623315,True,0,
INC10566,2025-11-13 18:37:37.623315,,P4,Сеть офисов,Инцидент,NOC,VPN-GW-02,Портал,2025-11-15 18:37:37.623315,True,0,
INC10567,2025-11-13 14:50:37.623315,2025-11-16 09:47:37.623315,P4,ERP,Проблема,Service Desk L1,APP-ERP-01,Мониторинг,2025-11-15 14:50:37.623315,True,0,5
INC10568,2025-11-13 03:29:37.623315,,P1,Корпоративная почта,Проблема,Application Support,FW-01,Почта,2025-11-13 07:29:37.623315,True,0,4
INC10569,2025-11-13 19:36:37.623315,2025-11-14 09:07:37.623315,P3,Корпоративная почта,Сервисный запрос,DBA,DB-PRD-01,Мониторинг,2025-11-14 19:36:37.623315,False,0,5
INC10570,2025-11-13 05:18:37.623315,2025-11-14 14:54:37.623315,P3,Data Platform,Инцидент,DBA,MAIL-CL-01,Почта,2025-11-14 05:18:37.623315,True,0,1
INC10571,2025-11-13 11:24:37.623315,,P3,Сервис-деск,Сервисный запрос,DBA,VPN-GW-02,Телефон,2025-11-14 11:24:37.623315,True,0,2
INC10572,2025-11-13 14:53:37.623315,2025-11-15 00:41:37.623315,P3,VPN,Проблема,NOC,MAIL-CL-01,Портал,2025-11-14 14:53:37.623315,True,0,3
INC10573,2025-11-13 16:25:37.623315,2025-11-15 01:13:37.623315,P3,Корпоративная почта,Сервисный запрос,Service Desk L1,DS-CL-01,Телефон,2025-11-14 16:25:37.623315,True,0,2
INC10574,2025-11-12 23:31:37.623315,2025-11-13 23:29:37.623315,P3,Data Platform,Инцидент,Service Desk L1,DB-PRD-01,Телефон,2025-11-13 23:31:37.623315,False,1,
INC10575,2025-11-13 20:50:37.623315,2025-11-14 03:59:37.623315,P2,Data Platform,Проблема,Service Desk L2,DS-CL-01,Телефон,2025-11-14 04:50:37.623315,False,0,4
INC10576,2025-11-13 18:34:37.623315,2025-11-15 04:01:37.623315,P3,VPN,Инцидент,Application Support,DB-PRD-01,Мониторинг,2025-11-14 18:34:37.623315,True,0,2
INC10577,2025-11-13 14:40:37.623315,2025-11-13 16:24:37.623315,P3,ERP,Сервисный запрос,Network,DS-CL-01,Почта,2025-11-14 14:40:37.623315,False,0,1
INC10578,2025-11-13 01:12:37.623315,2025-11-13 12:14:37.623315,P2,VPN,Инцидент,Service Desk L1,DB-PRD-01,Мониторинг,2025-11-13 09:12:37.623315,True,0,3
INC10579,2025-11-13 11:10:37.623315,2025-11-13 13:56:37.623315,P1,VPN,Проблема,Service Desk L1,MAIL-CL-01,Портал,2025-11-13 15:10:37.623315,False,0,2
INC10580,2025-11-13 14:14:37.623315,2025-11-14 04:38:37.623315,P4,Сеть офисов,Инцидент,Service Desk L1,FW-01,Почта,2025-11-15 14:14:37.623315,False,0,4
INC10581,2025-11-13 10:31:37.623315,2025-11-16 08:05:37.623315,P4,Data Platform,Проблема,NOC,DB-PRD-01,Телефон,2025-11-15 10:31:37.623315,True,0,4
INC10582,2025-11-13 03:15:37.623315,2025-11-13 04:11:37.623315,P3,VPN,Сервисный запрос,Network,APP-ERP-01,Почта,2025-11-14 03:15:37.623315,False,0,3
INC10583,2025-11-13 22:09:37.623315,2025-11-14 15:24:37.623315,P3,VPN,Проблема,DBA,DB-PRD-01,Почта,2025-11-14 22:09:37.623315,False,0,2
INC10584,2025-11-14 11:19:37.623315,2025-11-16 19:36:37.623315,P4,Корпоративная почта,Инцидент,Network,MAIL-CL-01,Телефон,2025-11-16 11:19:37.623315,True,0,4
INC10585,2025-11-14 02:44:37.623315,2025-11-14 23:18:37.623315,P3,Data Platform,Инцидент,Application Support,DB-PRD-01,Мониторинг,2025-11-15 02:44:37.623315,False,0,3
INC10586,2025-11-14 08:34:37.623315,2025-11-14 09:12:37.623315,P3,Корпоративная почта,Проблема,Network,FW-01,Портал,2025-11-15 08:34:37.623315,False,0,1
INC10587,2025-11-14 08:57:37.623315,2025-11-15 11:12:37.623315,P3,Data Platform,Проблема,Service Desk L1,DB-PRD-01,Почта,2025-11-15 08:57:37.623315,True,0,2
INC10588,2025-11-14 14:03:37.623315,2025-11-15 12:45:37.623315,P3,Корпоративная почта,Проблема,Service Desk L2,MAIL-CL-01,Мониторинг,2025-11-15 14:03:37.623315,False,0,2
INC10589,2025-11-14 09:55:37.623315,2025-11-14 14:11:37.623315,P1,Сервис-деск,Сервисный запрос,Service Desk L2,FW-01,Почта,2025-11-14 13:55:37.623315,True,0,1
INC10590,2025-11-14 20:11:37.623315,2025-11-15 13:35:37.623315,P4,Сервис-деск,Проблема,NOC,DB-PRD-01,Портал,2025-11-16 20:11:37.623315,False,1,1
INC10591,2025-11-14 06:09:37.623315,2025-11-14 14:51:37.623315,P3,Сервис-деск,Проблема,Application Support,FW-01,Телефон,2025-11-15 06:09:37.623315,False,0,4
INC10592,2025-11-14 22:14:37.623315,2025-11-16 18:28:37.623315,P4,Data Platform,Проблема,NOC,VPN-GW-02,Портал,2025-11-16 22:14:37.623315,False,0,4
INC10593,2025-11-14 12:22:37.623315,2025-11-15 23:58:37.623315,P4,Корпоративная почта,Инцидент,NOC,MAIL-CL-01,Почта,2025-11-16 12:22:37.623315,False,0,4
INC10594,2025-11-14 08:10:37.623315,2025-11-14 15:37:37.623315,P2,Сервис-деск,Инцидент,NOC,MAIL-CL-01,Телефон,2025-11-14 16:10:37.623315,False,0,
INC10595,2025-11-14 00:40:37.623315,2025-11-15 05:20:37.623315,P3,ERP,Сервисный запрос,DBA,FW-01,Портал,2025-11-15 00:40:37.623315,True,0,1
INC10596,2025-11-14 17:36:37.623315,2025-11-15 20:23:37.623315,P3,Корпоративная почта,Сервисный запрос,NOC,APP-ERP-01,Мониторинг,2025-11-15 17:36:37.623315,True,0,5
INC10597,2025-11-14 14:22:37.623315,2025-11-14 16:08:37.623315,P3,ERP,Проблема,Service Desk L1,DS-CL-01,Портал,2025-11-15 14:22:37.623315,False,0,1
INC10598,2025-11-14 20:11:37.623315,2025-11-15 04:17:37.623315,P2,Корпоративная почта,Проблема,Service Desk L1,DB-PRD-01,Почта,2025-11-15 04:11:37.623315,True,0,4
INC10599,2025-11-14 06:55:37.623315,2025-11-16 21:05:37.623315,P4,Корпоративная почта,Инцидент,DBA,MAIL-CL-01,Телефон,2025-11-16 06:55:37.623315,True,0,4
INC10600,2025-11-13 23:24:37.623315,2025-11-15 10:09:37.623315,P4,Сервис-деск,Сервисный запрос,Network,DS-CL-01,Почта,2025-11-15 23:24:37.623315,False,0,1
INC10601,2025-11-14 08:23:37.623315,2025-11-14 13:39:37.623315,P3,ERP,Инцидент,DBA,DS-CL-01,Портал,2025-11-15 08:23:37.623315,False,0,
INC10602,2025-11-14 16:38:37.623315,2025-11-17 14:03:37.623315,P4,ERP,Проблема,Network,DS-CL-01,Телефон,2025-11-16 16:38:37.623315,True,1,
INC10603,2025-11-14 13:38:37.623315,2025-11-15 13:27:37.623315,P3,VPN,Сервисный запрос,Service Desk L1,APP-ERP-01,Портал,2025-11-15 13:38:37.623315,False,1,4
INC10604,2025-11-14 20:20:37.623315,2025-11-14 20:54:37.623315,P1,Сервис-деск,Инцидент,DBA,MAIL-CL-01,Мониторинг,2025-11-15 00:20:37.623315,False,0,1
INC10605,2025-11-14 02:11:37.623315,2025-11-14 06:54:37.623315,P4,Сервис-деск,Сервисный запрос,Service Desk L2,FW-01,Телефон,2025-11-16 02:11:37.623315,False,1,2
INC10606,2025-11-14 18:43:37.623315,2025-11-14 19:47:37.623315,P3,Корпоративная почта,Сервисный запрос,Network,DB-PRD-01,Мониторинг,2025-11-15 18:43:37.623315,False,0,
INC10607,2025-11-14 00:09:37.623315,2025-11-15 01:04:37.623315,P3,VPN,Инцидент,Service Desk L1,DS-CL-01,Телефон,2025-11-15 00:09:37.623315,True,0,4
INC10608,2025-11-14 06:52:37.623315,,P4,Data Platform,Проблема,Service Desk L2,MAIL-CL-01,Почта,2025-11-16 06:52:37.623315,True,0,
INC10609,2025-11-14 11:28:37.623315,2025-11-17 07:24:37.623315,P4,VPN,Проблема,Application Support,DS-CL-01,Почта,2025-11-16 11:28:37.623315,True,0,4
INC10610,2025-11-14 22:25:37.623315,2025-11-15 02:48:37.623315,P2,Сеть офисов,Проблема,Network,DB-PRD-01,Портал,2025-11-15 06:25:37.623315,False,2,
INC10611,2025-11-14 20:55:37.623315,2025-11-16 04:24:37.623315,P3,Корпоративная почта,Сервисный запрос,Service Desk L2,DS-CL-01,Портал,2025-11-15 20:55:37.623315,True,0,3
INC10612,2025-11-14 13:15:37.623315,2025-11-17 12:30:37.623315,P4,Data Platform,Сервисный запрос,Network,MAIL-CL-01,Портал,2025-11-16 13:15:37.623315,True,1,4
INC10613,2025-11-14 00:38:37.623315,2025-11-15 20:18:37.623315,P4,Корпоративная почта,Сервисный запрос,Application Support,APP-ERP-01,Портал,2025-11-16 00:38:37.623315,False,1,5
INC10614,2025-11-14 22:35:37.623315,2025-11-15 09:14:37.623315,P4,VPN,Инцидент,Application Support,APP-ERP-01,Телефон,2025-11-16 22:35:37.623315,False,0,
INC10615,2025-11-14 02:22:37.623315,2025-11-15 01:41:37.623315,P3,ERP,Инцидент,NOC,VPN-GW-02,Почта,2025-11-15 02:22:37.623315,False,1,5
INC10616,2025-11-14 09:54:37.623315,2025-11-16 22:16:37.623315,P4,Корпоративная почта,Проблема,DBA,MAIL-CL-01,Портал,2025-11-16 09:54:37.623315,True,0,5
INC10617,2025-11-14 00:45:37.623315,2025-11-14 05:41:37.623315,P3,VPN,Инцидент,DBA,FW-01,Телефон,2025-11-15 00:45:37.623315,False,0,2
INC10618,2025-11-14 01:27:37.623315,2025-11-15 18:12:37.623315,P4,Data Platform,Сервисный запрос,NOC,MAIL-CL-01,Мониторинг,2025-11-16 01:27:37.623315,False,0,1
INC10619,2025-11-14 21:00:37.623315,2025-11-15 01:09:37.623315,P1,Сеть офисов,Проблема,NOC,APP-ERP-01,Портал,2025-11-15 01:00:37.623315,True,0,3
INC10620,2025-11-14 17:33:37.623315,,P2,Сервис-деск,Инцидент,Service Desk L1,DB-PRD-01,Почта,2025-11-15 01:33:37.623315,True,0,3
INC10621,2025-11-14 10:47:37.623315,2025-11-14 23:58:37.623315,P3,VPN,Инцидент,NOC,FW-01,Почта,2025-11-15 10:47:37.623315,False,0,2
INC10622,2025-11-14 16:02:37.623315,2025-11-15 12:24:37.623315,P4,VPN,Сервисный запрос,Network,MAIL-CL-01,Телефон,2025-11-16 16:02:37.623315,False,0,5
INC10623,2025-11-14 15:58:37.623315,,P4,VPN,Проблема,Service Desk L1,FW-01,Мониторинг,2025-11-16 15:58:37.623315,True,0,4
INC10624,2025-11-14 20:19:37.623315,,P3,VPN,Проблема,DBA,DS-CL-01,Мониторинг,2025-11-15 20:19:37.623315,True,0,3
INC10625,2025-11-14 17:57:37.623315,2025-11-17 03:36:37.623315,P4,ERP,Инцидент,NOC,VPN-GW-02,Портал,2025-11-16 17:57:37.623315,True,0,5
INC10626,2025-11-14 19:35:37.623315,2025-11-16 01:11:37.623315,P4,VPN,Сервисный запрос,Service Desk L2,APP-ERP-01,Мониторинг,2025-11-16 19:35:37.623315,False,0,4
INC10627,2025-11-13 23:44:37.623315,2025-11-14 04:58:37.623315,P1,Корпоративная почта,Инцидент,Network,VPN-GW-02,Почта,2025-11-14 03:44:37.623315,True,0,3
INC10628,2025-11-14 00:22:37.623315,2025-11-14 15:48:37.623315,P3,ERP,Проблема,Application Support,APP-ERP-01,Почта,2025-11-15 00:22:37.623315,False,0,5
INC10629,2025-11-14 05:14:37.623315,,P3,Сервис-деск,Инцидент,DBA,DS-CL-01,Портал,2025-11-15 05:14:37.623315,True,0,4
INC10630,2025-11-14 08:50:37.623315,2025-11-14 21:01:37.623315,P3,Сеть офисов,Проблема,DBA,DS-CL-01,Портал,2025-11-15 08:50:37.623315,False,0,4
INC10631,2025-11-14 05:33:37.623315,2025-11-15 03:45:37.623315,P3,Сеть офисов,Сервисный запрос,Service Desk L2,DB-PRD-01,Портал,2025-11-15 05:33:37.623315,False,0,1
INC10632,2025-11-14 06:15:37.623315,2025-11-15 05:07:37.623315,P3,VPN,Инцидент,Service Desk L2,APP-ERP-01,Почта,2025-11-15 06:15:37.623315,False,0,1
INC10633,2025-11-14 14:34:37.623315,2025-11-14 23:55:37.623315,P4,VPN,Проблема,DBA,DS-CL-01,Телефон,2025-11-16 14:34:37.623315,False,0,2
INC10634,2025-11-14 04:41:37.623315,2025-11-16 23:10:37.623315,P4,Сервис-деск,Сервисный запрос,DBA,APP-ERP-01,Мониторинг,2025-11-16 04:41:37.623315,True,0,1
INC10635,2025-11-14 19:23:37.623315,2025-11-16 02:44:37.623315,P3,VPN,Сервисный запрос,Application Support,APP-ERP-01,Мониторинг,2025-11-15 19:23:37.623315,True,1,1
INC10636,2025-11-14 05:20:37.623315,2025-11-14 17:24:37.623315,P4,VPN,Инцидент,Network,VPN-GW-02,Телефон,2025-11-16 05:20:37.623315,False,0,5
INC10637,2025-11-14 13:53:37.623315,2025-11-15 22:18:37.623315,P3,Data Platform,Сервисный запрос,Network,VPN-GW-02,Телефон,2025-11-15 13:53:37.623315,True,0,5
INC10638,2025-11-14 04:49:37.623315,2025-11-15 05:49:37.623315,P3,Корпоративная почта,Сервисный запрос,Service Desk L1,MAIL-CL-01,Портал,2025-11-15 04:49:37.623315,True,0,4
INC10639,2025-11-14 02:28:37.623315,,P2,VPN,Сервисный запрос,Application Support,DS-CL-01,Телефон,2025-11-14 10:28:37.623315,True,0,
INC10640,2025-11-14 21:15:37.623315,2025-11-15 07:09:37.623315,P3,Сервис-деск,Проблема,Service Desk L1,APP-ERP-01,Портал,2025-11-15 21:15:37.623315,False,0,3
INC10641,2025-11-14 11:11:37.623315,2025-11-14 13:18:37.623315,P4,Data Platform,Проблема,Service Desk L1,DB-PRD-01,Мониторинг,2025-11-16 11:11:37.623315,False,0,
INC10642,2025-11-14 22:34:37.623315,2025-11-16 07:03:37.623315,P3,Сервис-деск,Сервисный запрос,Network,FW-01,Телефон,2025-11-15 22:34:37.623315,True,0,2
INC10643,2025-11-14 21:47:37.623315,2025-11-15 00:20:37.623315,P3,ERP,Инцидент,Service Desk L1,DB-PRD-01,Телефон,2025-11-15 21:47:37.623315,False,1,5
INC10644,2025-11-14 23:59:37.623315,2025-11-15 09:36:37.623315,P2,Сервис-деск,Сервисный запрос,Application Support,FW-01,Портал,2025-11-15 07:59:37.623315,True,0,4
INC10645,2025-11-15 13:43:37.623315,2025-11-16 04:58:37.623315,P3,Data Platform,Проблема,NOC,DS-CL-01,Портал,2025-11-16 13:43:37.623315,False,0,3
INC10646,2025-11-15 13:24:37.623315,,P3,Data Platform,Инцидент,Application Support,APP-ERP-01,Почта,2025-11-16 13:24:37.623315,True,0,5
INC10647,2025-11-15 12:22:37.623315,2025-11-16 15:06:37.623315,P4,Сервис-деск,Проблема,NOC,DB-PRD-01,Портал,2025-11-17 12:22:37.623315,False,0,
INC10648,2025-11-15 05:07:37.623315,2025-11-15 12:58:37.623315,P3,ERP,Сервисный запрос,Service Desk L1,DS-CL-01,Почта,2025-11-16 05:07:37.623315,False,0,1
INC10649,2025-11-15 11:48:37.623315,2025-11-15 18:23:37.623315,P2,ERP,Инцидент,NOC,VPN-GW-02,Телефон,2025-11-15 19:48:37.623315,False,0,4
INC10650,2025-11-15 13:35:37.623315,2025-11-16 01:10:37.623315,P2,Сеть офисов,Сервисный запрос,NOC,FW-01,Почта,2025-11-15 21:35:37.623315,True,0,1
INC10651,2025-11-15 14:27:37.623315,2025-11-16 14:21:37.623315,P4,ERP,Инцидент,Service Desk L1,APP-ERP-01,Мониторинг,2025-11-17 14:27:37.623315,False,0,
INC10652,2025-11-15 03:42:37.623315,2025-11-16 01:54:37.623315,P3,Сервис-деск,Сервисный запрос,NOC,APP-ERP-01,Портал,2025-11-16 03:42:37.623315,False,0,1
INC10653,2025-11-15 13:45:37.623315,2025-11-17 00:37:37.623315,P3,Сеть офисов,Проблема,NOC,DB-PRD-01,Портал,2025-11-16 13:45:37.623315,True,0,5
INC10654,2025-11-15 08:36:37.623315,2025-11-15 19:56:37.623315,P4,Корпоративная почта,Инцидент,Network,VPN-GW-02,Телефон,2025-11-17 08:36:37.623315,False,0,2
INC10655,2025-11-15 06:02:37.623315,2025-11-15 11:38:37.623315,P1,Data Platform,Проблема,Network,DB-PRD-01,Телефон,2025-11-15 10:02:37.623315,True,0,5
INC10656,2025-11-15 16:11:37.623315,2025-11-17 08:04:37.623315,P4,Корпоративная почта,Инцидент,Service Desk L2,APP-ERP-01,Телефон,2025-11-17 16:11:37.623315,False,0,1
INC10657,2025-11-15 01:19:37.623315,2025-11-16 08:11:37.623315,P4,Сеть офисов,Сервисный запрос,Service Desk L1,APP-ERP-01,Почта,2025-11-17 01:19:37.623315,False,0,5
INC10658,2025-11-15 02:16:37.623315,2025-11-15 06:19:37.623315,P3,Сервис-деск,Инцидент,Application Support,DB-PRD-01,Портал,2025-11-16 02:16:37.623315,False,0,1
INC10659,2025-11-15 05:36:37.623315,2025-11-16 13:59:37.623315,P3,ERP,Инцидент,Service Desk L2,DB-PRD-01,Почта,2025-11-16 05:36:37.623315,True,0,1
INC10660,2025-11-15 06:40:37.623315,2025-11-15 20:54:37.623315,P3,ERP,Сервисный запрос,NOC,APP-ERP-01,Мониторинг,2025-11-16 06:40:37.623315,False,0,2
INC10661,2025-11-15 13:48:37.623315,2025-11-16 00:56:37.623315,P3,Data Platform,Инцидент,DBA,VPN-GW-02,Портал,2025-11-16 13:48:37.623315,False,0,3
INC10662,2025-11-15 18:55:37.623315,2025-11-16 12:58:37.623315,P3,Data Platform,Сервисный запрос,Network,VPN-GW-02,Телефон,2025-11-16 18:55:37.623315,False,0,1
INC10663,2025-11-15 14:25:37.623315,2025-11-16 04:16:37.623315,P3,VPN,Инцидент,NOC,FW-01,Телефон,2025-11-16 14:25:37.623315,False,0,2
INC10664,2025-11-15 12:08:37.623315,2025-11-15 17:29:37.623315,P3,Data Platform,Инцидент,NOC,VPN-GW-02,Почта,2025-11-16 12:08:37.623315,False,0,2
INC10665,2025-11-15 08:10:37.623315,2025-11-18 06:14:37.623315,P4,Сервис-деск,Сервисный запрос,Service Desk L2,DS-CL-01,Телефон,2025-11-17 08:10:37.623315,True,0,
INC10666,2025-11-15 12:20:37.623315,2025-11-16 21:26:37.623315,P3,Корпоративная почта,Сервисный запрос,Service Desk L2,DS-CL-01,Портал,2025-11-16 12:20:37.623315,True,0,
INC10667,2025-11-15 03:37:37.623315,2025-11-15 14:10:37.623315,P3,ERP,Инцидент,Service Desk L1,MAIL-CL-01,Почта,2025-11-16 03:37:37.623315,False,0,5
